time(ms),A0,A1,A2,A3,A4,A5,A6,D5,D6,D9,D10,D110,171,172,173,173,172,172,0,0,0,0,0
10,173,176,177,178,177,177,0,0,0,0,0
20,171,173,174,174,172,173,0,0,0,0,0
30,173,176,177,178,177,177,0,0,0,0,0
40,171,173,173,173,172,172,0,0,0,0,0
50,173,176,177,177,177,177,0,0,0,0,0
60,171,173,174,173,172,173,0,0,0,0,0
70,173,176,177,178,177,177,0,0,0,0,0
80,171,172,173,173,172,172,0,0,0,0,0
90,173,176,177,178,177,178,0,0,0,0,0
100,171,173,174,173,172,172,0,0,0,0,0
110,173,176,177,178,177,177,0,0,0,0,0
120,171,173,174,174,173,173,0,0,0,0,0
130,173,176,177,177,177,177,0,0,0,0,0
140,172,174,175,175,173,173,0,0,0,0,0
150,173,176,177,177,176,177,0,0,0,0,0
160,171,173,174,174,173,173,0,0,0,0,0
170,173,176,177,177,177,177,0,0,0,0,0
180,172,174,175,175,173,174,0,0,0,0,0
190,173,176,177,177,177,177,0,0,0,0,0
200,171,173,174,174,173,173,0,0,0,0,0
210,173,176,177,178,177,177,0,0,0,0,0
220,172,174,175,174,173,174,0,0,0,0,0
230,173,176,177,177,176,177,0,0,0,0,0
240,171,173,174,174,173,173,0,0,0,0,0
250,173,176,177,177,177,177,0,0,0,0,0
260,172,174,174,174,173,173,0,0,0,0,0
270,173,176,177,177,176,177,0,0,0,0,0
280,172,174,175,175,174,174,0,0,0,0,0
290,173,175,177,177,176,177,0,0,0,0,0
300,172,174,175,175,174,174,0,0,0,0,0
310,173,175,176,177,176,176,0,0,0,0,0
320,173,175,176,176,175,175,0,0,0,0,0
330,173,175,176,177,176,176,0,0,0,0,0
340,172,174,175,175,174,174,0,0,0,0,0
350,172,175,176,176,176,176,0,0,0,0,0
360,173,175,176,176,174,175,0,0,0,0,0
370,172,175,176,176,176,176,0,0,0,0,0
380,172,174,175,175,174,174,0,0,0,0,0
390,172,175,176,176,176,176,0,0,0,0,0
400,172,174,175,175,174,174,0,0,0,0,0
410,172,175,176,176,176,176,0,0,0,0,0
420,172,174,175,175,173,174,0,0,0,0,0
430,172,175,176,176,175,176,0,0,0,0,0
440,172,174,175,175,174,174,0,0,0,0,0
