time(ms),A0,A1,A2,A3,A4,A5,A6,D5,D6,D9,D10,D110,370,376,400,417,391,421,0,0,0,0,0
100,376,385,398,403,394,400,0,0,0,0,0
200,378,384,392,393,388,390,0,0,0,0,0
300,376,380,385,387,383,385,0,0,0,0,0
400,372,376,380,382,380,381,0,0,0,0,0
500,369,373,377,379,377,378,0,0,0,0,0
600,366,369,374,376,374,374,0,0,0,0,0
700,364,367,371,374,371,371,0,0,0,0,0
800,362,365,370,372,369,369,0,0,0,0,0
900,360,363,367,369,366,367,0,0,0,0,0
1000,358,361,365,367,364,365,0,0,0,0,0
1100,356,360,364,366,363,363,0,0,0,0,0
1200,355,359,363,364,361,362,0,0,0,0,0
1300,353,357,361,363,359,360,0,0,0,0,0
1400,353,357,361,362,358,359,0,0,0,0,0
1500,352,355,359,361,357,358,0,0,0,0,0
1600,351,354,359,360,356,357,0,0,0,0,0
1700,350,354,358,359,356,356,0,0,0,0,0
1800,349,353,357,359,355,355,0,0,0,0,0
1900,349,353,357,358,354,355,0,0,0,0,0
2000,349,352,356,358,354,354,0,0,0,0,0
2100,348,352,356,357,353,354,0,0,0,0,0
2200,348,351,355,356,352,353,0,0,0,0,0
2300,347,351,355,356,352,353,0,0,0,0,0
2400,347,351,354,356,352,352,0,0,0,0,0
2500,346,350,354,355,351,351,0,0,0,0,0
2600,346,349,353,354,350,351,0,0,0,0,0
2700,345,349,352,353,350,350,0,0,0,0,0
2800,345,348,352,353,349,350,0,0,0,0,0
2900,344,348,352,353,349,350,0,0,0,0,0
3000,344,348,351,352,348,349,0,0,0,0,0
3100,344,347,351,353,348,349,0,0,0,0,0
3200,344,348,351,353,348,349,0,0,0,0,0
3300,344,348,352,353,348,349,0,0,0,0,0
3400,344,348,352,353,349,349,0,0,0,0,0
3500,344,348,352,353,349,349,0,0,0,0,0
3600,344,348,352,353,349,349,0,0,0,0,0
3700,344,348,352,353,349,350,0,0,0,0,0
3800,344,348,352,353,349,350,0,0,0,0,0
3900,344,348,352,353,349,350,0,0,0,0,0
4000,344,348,352,353,349,350,0,0,0,0,0
4100,344,348,352,353,349,350,0,0,0,0,0
4200,344,348,352,353,349,349,0,0,0,0,0
4300,344,348,352,353,349,349,0,0,0,0,0
4400,344,348,352,353,349,349,0,0,0,0,0
4500,345,348,352,353,349,349,0,0,0,0,0
4600,344,348,352,353,349,350,0,0,0,0,0
4700,344,348,352,353,349,349,0,0,0,0,0
4800,344,348,352,353,349,349,0,0,0,0,0
4900,344,348,352,353,349,350,0,0,0,0,0
5000,344,348,352,353,349,349,0,0,0,0,0
5100,344,348,352,353,349,349,0,0,0,0,0
5200,344,348,352,353,349,349,0,0,0,0,0
5300,344,348,352,353,349,349,0,0,0,0,0
5400,344,348,352,353,349,349,0,0,0,0,0
5500,344,348,352,353,349,349,0,0,0,0,0
5600,344,348,352,353,349,349,0,0,0,0,0
5700,344,348,351,352,348,349,0,0,0,0,0
5800,344,348,351,352,348,349,0,0,0,0,0
5900,344,348,351,352,348,349,0,0,0,0,0
6000,344,348,351,352,348,349,0,0,0,0,0
6100,344,348,351,352,348,349,0,0,0,0,0
6200,344,347,351,352,348,349,0,0,0,0,0
6300,344,347,351,352,348,349,0,0,0,0,0
6400,344,347,351,352,348,349,0,0,0,0,0
6500,344,347,351,352,348,349,0,0,0,0,0
6600,344,347,351,352,348,349,0,0,0,0,0
6700,344,347,351,352,348,349,0,0,0,0,0
6800,344,347,351,352,348,349,0,0,0,0,0
